Title,Screen,Processor,RAM,Disk,Graphic_card,Operating_system,Price,Discounted_price,Brand,screen_inches,screen_res,screen_touch,CPU,disk_hdd,disk_ssd,disk_flash,disk_emmc,GPU,OS,is_discounted,Price_int,Shop
"Dell Inspiron 3593-8636 15,6"" Intel® Core™ i5-1035G1 - 8GB RAM - 256GB Dysk - MX230 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8,256 GB SSD,nVidia® GeForce MX 230 + Intel UHD Graphics,Windows 10 Home Edition,2 899 z?,0,dell,15.6,1920x1080,0,i5,0,256,0,0,geforce mx,windows,0,2899,eurortvagd
"Acer Swift 3 SF314-42-R6LL 14"" AMD Ryzen 5 4500U - 16GB RAM - 512GB Dysk - Win10","14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 5 4500U 2,3 - 4,0 GHz",16,512 GB SSD,AMD Radeon Graphics,Windows 10 Home Edition,3 349 z?,0,acer,14.0,1920x1080,0,ryzen 5,0,512,0,0,integrated,windows,0,3349,eurortvagd
"Acer Spin 1 11,6"" Intel® Celeron™ N3350 - 4GB RAM - 32GB Dysk - Win10 + pióro","11,6 cala, ekran dotykowy 1920 x 1080 pikseli","Intel® Celeron® N3350 1,1 - 2,4 GHz",4,32 GB Flash,Intel® HD Graphics 500,Windows 10 Home Edition,1 449 z?,0,acer,11.6,1920x1080,1,celeron,0,0,32,0,integrated,windows,0,1449,eurortvagd
"Dell Inspiron 5570 15,6"" Intel® Core™ i7-8550U - 8GB RAM - 256GB Dysk - R530 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i7 8gen 8550U 1,8 - 4,0 GHz",8,256 GB SSD,AMD Radeon 530 + Intel UHD Graphics 620,Windows 10 Home Edition,2 899 z?,0,dell,15.6,1920x1080,0,i7,0,256,0,0,radeon 5,windows,0,2899,eurortvagd
"Lenovo Ideapad L340-15IRH Gaming 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 512GB Dysk - GTX1650 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8,512 GB SSD,nVidia® GeForce GTX1650 + Intel UHD Graphics 630,Windows 10 Home Edition,3 549 z?,0,lenovo,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,windows,0,3549,eurortvagd
"Acer Nitro 5 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 512GB Dysk - GTX1050 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8,512 GB SSD,nVidia® GeForce GTX1050 + Intel UHD Graphics 630,Windows 10 Home Edition,2 999 z?,0,acer,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,windows,0,2999,eurortvagd
ASUS ZenBook 14 UX425JA-BM018T 14'' Intel® Core™ i5-1035G1 - 8GB RAM - 512GB Dysk - Win10,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8,512 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,3 999 z?,0,asus,14.0,1920x1080,0,i5,0,512,0,0,integrated,windows,0,3999,eurortvagd
"Dell Inspiron 3584 15,6"" Intel® Core™ i3-7020U - 4GB RAM - 256GB Dysk - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i3 7gen 7020U 2,3 GHz",4,256 GB SSD,Intel® HD Graphics 620,Windows 10 Home Edition,1 899 z?,0,dell,15.6,1920x1080,0,i3,0,256,0,0,integrated,windows,0,1899,eurortvagd
"Dell Inspiron 3780 17,3"" Intel® Core™ i7-8565U - 8GB RAM - 1TB+128GB Dysk - Radeon 520 Grafika - Win10","17,3 cala,  1920 x 1080 pikseli","Intel® Core™ i7 8gen 8565U 1,8 - 4,6 GHz",8,1 TB HDD 128 GB SSD,AMD Radeon 520 + Intel UHD Graphics 620,Windows 10 Home Edition,3 499 z?,0,dell,17.3,1920x1080,0,i7,1024,0,0,0,radeon 5,windows,0,3499,eurortvagd
"Lenovo IdeaPad S145-15IWL 15,6"" Intel® Core™ i5-8265U - 8GB RAM - 512GB Dysk - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8265U 1,6 - 3,9 GHz",8,512 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,2 399 z?,0,lenovo,15.6,1920x1080,0,i5,0,512,0,0,integrated,windows,0,2399,eurortvagd
"Dell Inspiron 3593 15,6"" Intel® Core™ i5-1035G1 - 8GB RAM - 256GB Dysk  - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8,256 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,2 599 z?,0,dell,15.6,1920x1080,0,i5,0,256,0,0,integrated,windows,0,2599,eurortvagd
"Acer Spin 1 11,6"" Intel® Celeron™ N3350 - 4GB RAM - 32GB Dysk - Win10S + Office 365","11,6 cala, ekran dotykowy 1920 x 1080 pikseli","Intel® Celeron® N3350 1,1 - 2,4 GHz",4,32 GB Flash,Intel® HD Graphics 500,Windows 10 S,1 499 z?,0,acer,11.6,1920x1080,1,celeron,0,0,32,0,integrated,windows,0,1499,eurortvagd
Dell Inspiron 5490 14'' Intel® Core™ i5-10210U - 8GB RAM - 512GB SSD Dysk - MX230 Grafika - Win10,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 10210U 1,6 - 4,2 GHz",8,512 GB SSD,nVidia® GeForce MX 230 + Intel UHD Graphics,Windows 10 Home Edition,3 399 z?,0,dell,14.0,1920x1080,0,i5,0,512,0,0,geforce mx,windows,0,3399,eurortvagd
"HP Pavilion 15-cs3056nw 15,6"" Intel® Core™ i5-1035G1 - 8GB RAM - 512GB Dysk - MX250 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8,512 GB SSD,nVidia® GeForce MX 250 + Intel UHD Graphics,Windows 10 Home Edition,3 449 z?,0,hp,15.6,1920x1080,0,i5,0,512,0,0,geforce mx,windows,0,3449,eurortvagd
"HP 15-da1007nw 15,6"" Intel® Core™ i5-8265U - 8GB RAM - 512GB Dysk - MX110 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8265U 1,6 - 3,9 GHz",8,512 GB SSD,nVidia® GeForce MX110 + Intel UHD Graphics 620,Windows 10 Home Edition,2 599 z?,0,hp,15.6,1920x1080,0,i5,0,512,0,0,geforce mx,windows,0,2599,eurortvagd
"Lenovo IdeaPad S145-14IWL 14"" Intel® Pentium™ Gold 5405U - 4GB RAM - 128GB Dysk - Win10S","14 cali,  1920 x 1080 pikseli","Intel® Pentium® 5405U 2,3 GHz",4,128 GB SSD,Intel® UHD Graphics 610,Windows 10 S,1 499 z?,0,lenovo,14.0,1920x1080,0,pentium,0,128,0,0,integrated,windows,0,1499,eurortvagd
"Lenovo IdeaPad S145-15AST 15,6"" AMD A6-9225 - 4GB RAM - 256GB Dysk","15,6 cala,  1920 x 1080 pikseli","AMD A-Series 9225 2,6 - 3,0 GHz",4,256 GB SSD,AMD Radeon R4,,1 399 z?,0,lenovo,15.6,1920x1080,0,other,0,256,0,0,radeon r,none,0,1399,eurortvagd
"Lenovo IdeaPad 320S 15,6"" Intel® Core™ i5-8250U - 8GB RAM - 256GB Dysk - MX130 Grafika - Win10 + torba i mysz","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8250U 1,6 - 3,4 GHz",8,256 GB SSD,nVidia® GeForce MX130 + Intel UHD Graphics 620,Windows 10 Home Edition,2 599 z?,0,lenovo,15.6,1920x1080,0,i5,0,256,0,0,geforce mx,windows,0,2599,eurortvagd
"Acer Nitro 5 15,6"" Intel® Core™ i5-8300H - 8GB RAM - 512GB SSD Dysk - GTX1650 Grafika","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8300H 2,3 - 4,0 GHz",8,512 GB SSD,nVidia® GeForce GTX1650 + Intel UHD Graphics 630,,3 149 z?,0,acer,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,none,0,3149,eurortvagd
"Lenovo IdeaPad 330 15,6"" Intel® Core™ i3-8130U - 4GB RAM - 256GB Dysk - Radeon 530 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i3 8gen 8130U 2,2 - 3,4 GHz",4,256 GB SSD,AMD Radeon 530 + Intel HD Graphics 620,Windows 10 Home Edition,1 799 z?,0,lenovo,15.6,1920x1080,0,i3,0,256,0,0,radeon 5,windows,0,1799,eurortvagd
"Cavion 10,1 mini 10,1"" Intel® Atom™ Z3735G - 1GB RAM - 32GB Dysk - Win10 Pro","10,1 cala,  1024 x 600 pikseli","Intel® Atom® Z3735G 1,33 - 1,83 GHz",1,32 GB eMMC,Intel® HD,Windows 10 Professional,499 z?,0,cavion,10.1,1024x600,0,other,0,0,0,32,integrated,windows,0,499,eurortvagd
"Dell Inspiron G3 3590-8698 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 512GB Dysk - GTX1660Ti Max-Q Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8,512 GB SSD,nVidia® GeForce GTX 1660 Ti Max-Q + Intel UHD Graphics 630,Windows 10 Home Edition,3 999 z?,0,dell,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,windows,0,3999,eurortvagd
"Acer Aspire 7 NH.GXBEP.019 15,6"" Intel® Core™ i5-8300H - 8GB RAM - 256GB Dysk - GTX1050 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8300H 2,3 - 4,0 GHz",8,256 GB SSD,nVidia® GeForce GTX 1050 + Intel UHD Graphics 630,Windows 10 Home Edition,2 899 z?,0,acer,15.6,1920x1080,0,i5,0,256,0,0,geforce gtx,windows,0,2899,eurortvagd
"Lenovo Ideapad 330 15,6"" Intel® Core™ i5-8300H - 8GB RAM - 1TB Dysk - GTX1050 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8300H 2,3 - 4,0 GHz",8,1 TB HDD,nVidia® GeForce GTX1050 + Intel HD Graphics 630,Windows 10 Home Edition,2 599 z?,0,lenovo,15.6,1920x1080,0,i5,1024,0,0,0,geforce gtx,windows,0,2599,eurortvagd
"ASUS Transformer Book T101HA 10,1"" Intel® Atom™ x5-Z8350 - 4GB RAM - 128 GB Dysk - Win10","10,1 cala, ekran dotykowy 1280 x 800 pikseli","Intel® Atom® x5-Z8350 1,44 - 1,92 GHz",4,128 GB eMMC,Intel® HD Graphics,Windows 10 Home Edition,1 399 z?,0,asus,10.1,1280x800,1,other,0,0,0,128,integrated,windows,0,1399,eurortvagd
"HP 14-dk0031nw 14"" AMD Ryzen 5 3500U- 8GB RAM - 512GB Dysk - Win10","14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8,512 GB SSD,AMD Radeon Vega 8,Windows 10 Home Edition,2 399 z?,0,hp,14.0,1920x1080,0,ryzen 5,0,512,0,0,radeon vega,windows,0,2399,eurortvagd
Lenovo IdeaPad C340-14API 14'' AMD Ryzen 5 3500U - 8GB RAM - 512GB Dysk - Win10,"14 cali, ekran dotykowy 1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8,512 GB SSD,AMD Radeon Vega 8,Windows 10 Home Edition,2 699 z?,0,lenovo,14.0,1920x1080,1,ryzen 5,0,512,0,0,radeon vega,windows,0,2699,eurortvagd
"Lenovo Legion Y540-15IRH 15,6"" Intel® Core™ i7-9750H - 8GB RAM - 256GB Dysk - GTX1660Ti Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i7 9gen 9750H 2,6 - 4,5 GHz",8,256 GB SSD,nVidia® GeForce GTX 1660Ti + Intel UHD Graphics 630,Windows 10 Home Edition,5 099 z?,0,lenovo,15.6,1920x1080,0,i7,0,256,0,0,geforce gtx,windows,0,5099,eurortvagd
"HP Pavilion Gaming 15-ec0017nw 15,6"" AMD Ryzen 5 3550H - 8GB RAM - 512GB Dysk - GTX1050 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","AMD Ryzen™ 5 3550H 2,1 - 3,7 GHz",8,512 GB SSD,nVidia® GeForce GTX 1050 + AMD Radeon Vega 8,Windows 10 Home Edition,2 999 z?,0,hp,15.6,1920x1080,0,ryzen 5,0,512,0,0,geforce gtx,windows,0,2999,eurortvagd
"Lenovo IdeaPad S145-14API 14"" AMD Ryzen 5 3500U - 8GB RAM - 512GB Dysk","14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8,512 GB SSD,AMD Radeon Vega 8,,1 999 z?,0,lenovo,14.0,1920x1080,0,ryzen 5,0,512,0,0,radeon vega,none,0,1999,eurortvagd
"Lenovo Yoga S740-14IIL 14"" Intel® Core™ i5-1035G4 - 8GB RAM - 512GB Dysk - Win10","14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G4 1,1 - 3,7 GHz",8,512 GB SSD,Intel® Iris Plus Graphics,Windows 10 Home Edition,3 499 z?,0,lenovo,14.0,1920x1080,0,i5,0,512,0,0,integrated,windows,0,3499,eurortvagd
"Dell Inspiron 3593-4446 15,6"" Intel® Core™ i5-1035G1 - 8GB RAM - 256GB Dysk - MX230 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8,256 GB SSD,nVidia® GeForce MX 230 + Intel UHD Graphics,Windows 10 Home Edition,2 799 z?,0,dell,15.6,1920x1080,0,i5,0,256,0,0,geforce mx,windows,0,2799,eurortvagd
"Lenovo Legion Y540-17IRH 17,3"" Intel® Core™ i7-9750HF - 8GB RAM - 256GB Dysk - GTX1660Ti Grafika - Win10","17,3 cala,  1920 x 1080 pikseli","Intel® Core™ i7 9gen 9750HF 2,6 - 4,5 GHz",8,256 GB SSD,nVidia® GeForce GTX 1660Ti,Windows 10 Home Edition,5 199 z?,0,lenovo,17.3,1920x1080,0,i7,0,256,0,0,geforce gtx,windows,0,5199,eurortvagd
"Dell Inspiron 3593-8612 15,6"" Intel® Core™ i5-1035G1 - 8GB RAM - 512GB Dysk - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8,512 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,2 899 z?,0,dell,15.6,1920x1080,0,i5,0,512,0,0,integrated,windows,0,2899,eurortvagd
"Huawei MateBook D 15,6"" Intel® Core™ i5-8250U - 8GB RAM - 1TB+128GB Dysk - MX150 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8250U 1,6 - 3,4 GHz",8,1 TB HDD 128 GB SSD,nVidia® GeForce MX150 + Intel HD Graphics 620,Windows 10 Home Edition,2 999 z?,0,huawei,15.6,1920x1080,0,i5,1024,0,0,0,geforce mx,windows,0,2999,eurortvagd
"Lenovo Legion Y540-17IRH 17,3"" Intel® Core™ i7-9750H - 32GB RAM - 1TB + 256GB Dysk - RTX2060 Grafika - Win10","17,3 cala,  1920 x 1080 pikseli","Intel® Core™ i7 9gen 9750H 2,6 - 4,5 GHz",32,1 TB HDD,nVidia® GeForce RTX 2060 + Intel UHD Graphics 630,Windows 10 Home Edition,6 899 z?,0,lenovo,17.3,1920x1080,0,i7,1024,0,0,0,geforce rtx,windows,0,6899,eurortvagd
"HP 15-bs152nw 15,6"" Intel® Core™ i3-5005U - 4GB RAM - 256GB Dysk - Win10","15,6 cala,  1366 x 768 pikseli","Intel® Core™ i3 5gen 5005U 2,0 GHz",4,256 GB SSD,Intel® HD Graphics 5500,Windows 10 Home Edition,1 599 z?,0,hp,15.6,1366x768,0,i3,0,256,0,0,integrated,windows,0,1599,eurortvagd
"Lenovo IdeaPad S145-15IIL 15,6"" Intel® Core™ i5-1035G1 - 8GB RAM - 256GB Dysk","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8,256 GB SSD,Intel® UHD Graphics,,2 399 z?,0,lenovo,15.6,1920x1080,0,i5,0,256,0,0,integrated,none,0,2399,eurortvagd
"Dell Inspiron 3576 15,6"" Intel® Core™ i5-7200U - 8GB RAM - 256GB Dysk - R520 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 7gen 7200U 2,5 - 3,1 GHz",8,256 GB SSD,AMD Radeon 520 + Intel UHD Graphics 620,Windows 10 Home Edition,2 699 z?,0,dell,15.6,1920x1080,0,i5,0,256,0,0,radeon 5,windows,0,2699,eurortvagd
,"13,3 cala,  2560 x 1600 pikseli","Intel® Core™ i5 7gen 7360U 2,3 - 3,6 GHz",8,128 GB SSD,Intel® Iris Plus Graphics 640,Mac OS X Sierra,4 899 z?,0,apple,13.3,2560x1600,0,i5,0,128,0,0,integrated,macOS,0,4899,eurortvagd
"ASUS TUF Gaming FX505DV-AL136 15,6"" 120Hz AMD Ryzen 7 3750H - 16GB RAM - 1TB SSD Dysk - RTX2060 Grafika","15,6 cala,  1920 x 1080 pikseli 120 Hz","AMD Ryzen™ 7 3750H 2,3 - 4,0 GHz",16,1 TB SSD,nVidia® GeForce RTX 2060 + AMD Radeon RX Vega 10,,4 699 z?,0,asus,15.6,1920x1080,0,ryzen 7,0,1024,0,0,geforce rtx,none,0,4699,eurortvagd
"Acer Spin 3 14"" Intel® Core™ i5-8250U - 8GB RAM - 256GB Dysk - Win10","14 cali, ekran dotykowy 1920 x 1080 pikseli","Intel® Core™ i5 8gen 8250U 1,6 - 3,4 GHz",8,256 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,2 999 z?,0,acer,14.0,1920x1080,1,i5,0,256,0,0,integrated,windows,0,2999,eurortvagd
"Acer Nitro 5 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 512GB SSD Dysk - GTX1650 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8,512 GB SSD,nVidia® GeForce GTX1650 + Intel UHD Graphics 630,Windows 10 Home Edition,3 599 z?,0,acer,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,windows,0,3599,eurortvagd
"HP Pavilion Gaming 15-ec0037nw 15,6""144Hz AMD Ryzen 7 3750H - 16GB RAM - 512GB Dysk - GTX1660Ti Max-Q Grafika - Win10","15,6 cala,  1920 x 1080 pikseli 144 Hz","AMD Ryzen™ 7 3750H 2,3 - 4,0 GHz",16,512 GB SSD,nVidia® GeForce GTX 1660 Ti Max-Q + AMD Radeon Vega 10,Windows 10 Home Edition,4 799 z?,0,hp,15.6,1920x1080,0,ryzen 7,0,512,0,0,geforce gtx,windows,0,4799,eurortvagd
"HP 17-ca2003nw 17,3'' AMD Athlon 3150U - 8GB RAM - 512GB Dysk - Win10","17,3 cala,  1920 x 1080 pikseli","AMD Athlon™ 3150U 2,4 - 3,3 GHz",8,512 GB SSD,AMD Radeon Graphics,Windows 10 Home Edition,2 499 z?,0,hp,17.3,1920x1080,0,athlon,0,512,0,0,integrated,windows,0,2499,eurortvagd
Dell Inspiron 5485-1952 14'' AMD Ryzen 3 3200U - 8GB RAM - 256GB Dysk - Win10,"14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 3 3200U 2,6 - 3,5 GHz",8,256 GB SSD,AMD Radeon Vega 3,Windows 10 Home Edition,2 299 z?,0,dell,14.0,1920x1080,0,ryzen 3,0,256,0,0,radeon vega,windows,0,2299,eurortvagd
"Lenovo Legion Y540-15IRH-PG0 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 1TB + 256GB Dysk - GTX1650 Grafika - W10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8,1 TB HDD,nVidia® GeForce GTX 1650 + Intel UHD Graphics 630,Windows 10 Home Edition,3 799 z?,0,lenovo,15.6,1920x1080,0,i5,1024,0,0,0,geforce gtx,windows,0,3799,eurortvagd
"Lenovo Ideapad L340-17API 17,3"" AMD Ryzen 3 3200U - 8GB RAM - 256GB Dysk","17,3 cala,  1920 x 1080 pikseli","AMD Ryzen™ 3 3200U 2,6 - 3,5 GHz",8,256 GB SSD,AMD Radeon Vega 3,,2 199 z?,0,lenovo,17.3,1920x1080,0,ryzen 3,0,256,0,0,radeon vega,none,0,2199,eurortvagd
"Huawei MateBook D 15,6"" Intel® Core™ i5-8250U - 8GB RAM - 256GB Dysk - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8250U 1,6 - 3,4 GHz",8,256 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,2 779 z?,0,huawei,15.6,1920x1080,0,i5,0,256,0,0,integrated,windows,0,2779,eurortvagd
"Lenovo IdeaPad S145-15API 15,6"" AMD Ryzen 5 3500U - 8GB RAM - 256GB Dysk","15,6 cala,  1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8,256 GB SSD,AMD Radeon Vega 8,,1 999 z?,0,lenovo,15.6,1920x1080,0,ryzen 5,0,256,0,0,radeon vega,none,0,1999,eurortvagd
"ASUS TUF Gaming FX505DV-AL026T 15,6"" 120Hz AMD Ryzen 7 3750H - 16GB RAM - 512GB Dysk - RTX2060 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli 120 Hz","AMD Ryzen™ 7 3750H 2,3 - 4,0 GHz",16,512 GB SSD,nVidia® GeForce RTX 2060 + AMD Radeon RX Vega 10,Windows 10 Home Edition,5 199 z?,0,asus,15.6,1920x1080,0,ryzen 7,0,512,0,0,geforce rtx,windows,0,5199,eurortvagd
"Lenovo Yoga S740-15IRH 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 256GB Dysk - GTX1650 Max-Q Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8,256 GB SSD,nVidia® GeForce GTX 1650 Max-Q + Intel UHD Graphics 630,Windows 10 Home Edition,4 699 z?,0,lenovo,15.6,1920x1080,0,i5,0,256,0,0,geforce gtx,windows,0,4699,eurortvagd
Dell Inspiron 5485-1114 14'' AMD Ryzen 5 3500U - 8GB RAM - 512GB Dysk - Win10,"14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8,512 GB SSD,AMD Radeon Vega 8,Windows 10 Home Edition,2 699 z?,0,dell,14.0,1920x1080,0,ryzen 5,0,512,0,0,radeon vega,windows,0,2699,eurortvagd
"Lenovo Ideapad L340-17IRH Gaming 17,3"" Intel® Core™ i7-9750HF - 8GB RAM - 512GB Dysk - GTX1650 Grafika","17,3 cala,  1920 x 1080 pikseli","Intel® Core™ i7 9gen 9750HF 2,6 - 4,5 GHz",8,512 GB SSD,nVidia® GeForce GTX1650,,3 699 z?,0,lenovo,17.3,1920x1080,0,i7,0,512,0,0,geforce gtx,none,0,3699,eurortvagd
"Huawei MateBook X Pro 13,9"" Intel® Core™ i7-8550U - 16GB RAM - 512GB Dysk - MX150 Grafika - Win10 Pro","13,9 cala, ekran dotykowy 3000 x 2000 pikseli","Intel® Core™ i7 8gen 8550U 1,8 - 4,0 GHz",16,512 GB SSD,nVidia® GeForce MX150 + Intel HD Graphics 620,Windows 10 Professional,6 649 z?,0,huawei,13.9,3000x2000,1,i7,0,512,0,0,geforce mx,windows,0,6649,eurortvagd
ASUS ZenBook 14 UX433FA 14'' Intel® Core™ i5-8265U - 8GB RAM - 256GB Dysk - Win10,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8265U 1,6 - 3,9 GHz",8,256 GB SSD,Intel® HD Graphics 620,Windows 10 Home Edition,4 149 z?,0,asus,14.0,1920x1080,0,i5,0,256,0,0,integrated,windows,0,4149,eurortvagd
"ASUS ROG Strix G G531GT-AL007 15,6""120Hz Intel® Core™ i5-9300H - 8GB RAM - 512GB Dysk - GTX1650 Grafika","15,6 cala,  1920 x 1080 pikseli 120 Hz","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8,512 GB SSD,nVidia® GeForce GTX 1650 + Intel UHD Graphics 630,,3 499 z?,0,asus,15.6,1920x1080,0,i5,0,512,0,0,geforce gtx,none,0,3499,eurortvagd
"Lenovo IdeaPad 530S-14ARR 14"" AMD Ryzen 7 2700U - 8GB RAM - 256GB Dysk - Win10","14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 7 2700U 2,2 - 3,8 GHz",8,256 GB SSD,AMD Radeon RX Vega 10,Windows 10 Home Edition,2 999 z?,0,lenovo,14.0,1920x1080,0,ryzen 7,0,256,0,0,radeon rx,windows,0,2999,eurortvagd
"ASUS TUF Gaming FX505DV-AL026 15,6"" 120Hz AMD Ryzen 7 3750H - 16GB RAM - 512GB Dysk - RTX2060 Grafika","15,6 cala,  1920 x 1080 pikseli 120 Hz","AMD Ryzen™ 7 3750H 2,3 - 4,0 GHz",16,512 GB SSD,nVidia® GeForce RTX 2060 + AMD Radeon RX Vega 10,,4 699 z?,0,asus,15.6,1920x1080,0,ryzen 7,0,512,0,0,geforce rtx,none,0,4699,eurortvagd
"Lenovo IdeaPad 3 15ADA05 15,6"" AMD Ryzen 5 3500U - 8GB RAM - 256GB Dysk - Win10","15,6 cala,  1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8,256 GB SSD,AMD Radeon Vega 8,Windows 10 Home Edition,2 799 z?,0,lenovo,15.6,1920x1080,0,ryzen 5,0,256,0,0,radeon vega,windows,0,2799,eurortvagd
"ASUS X509JA-BQ242 15,6"" Intel® Core™ i5-1035G1 - 8GB RAM - 512GB Dysk","15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8,512 GB SSD,Intel® UHD Graphics,,2 649 z?,0,asus,15.6,1920x1080,0,i5,0,512,0,0,integrated,none,0,2649,eurortvagd
"ASUS X570ZD-E4271T 15,6"" AMD Ryzen 5 2500U - 8GB RAM - 512GB Dysk - GTX1050 Grafika - Win10","15,6 cala,  1920 x 1080 pikseli","AMD Ryzen™ 5 2500U 2,0 - 3,6 GHz",8,512 GB SSD,nVidia® Geforce GTX1050,Windows 10 Home Edition,3 029 z?,0,asus,15.6,1920x1080,0,ryzen 5,0,512,0,0,geforce gtx,windows,0,3029,eurortvagd
"Lenovo IdeaPad S530-13IWL 13,3"" Intel® Core™ i3-8145U - 4GB RAM - 128GB Dysk - Win10","13,3 cala,  1920 x 1080 pikseli","Intel® Core™ i3 8gen 8145U 2,1 - 3,9 GHz",4,128 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,2 299 z?,0,lenovo,13.3,1920x1080,0,i3,0,128,0,0,integrated,windows,0,2299,eurortvagd
"Acer Swift 3 SF314-57-52V7 14"" Intel® Core™ i5-1035G1 - 8GB RAM - 512GB Dysk - Win10","14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8,512 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,3 149 z?,0,acer,14.0,1920x1080,0,i5,0,512,0,0,integrated,windows,0,3149,eurortvagd
